		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
16/09/26	5:00	25.9	25.9	25.4	99	25.8	0.9	WNW	3.22	1.8	NW	25.9	30.1	30.1	1005.3	0.00	0.0	0.000	0.317	27.4	63	19.7	28.8	11.32	1.1392	1336	3	100.0	60
16/09/26	6:00	26.2	26.6	25.9	99	26.0	0.0	---	0.00	0.0	---	26.2	30.7	30.7	1005.2	0.00	0.0	0.000	0.326	27.3	60	18.8	28.2	10.75	1.1411	1334	3	100.0	60
16/09/26	7:00	25.9	26.3	25.9	100	25.9	0.0	---	0.00	0.0	---	25.9	30.2	30.2	1005.4	0.00	0.0	0.000	0.317	27.3	60	18.8	28.2	10.75	1.1412	1333	3	100.0	60
16/09/26	8:00	26.6	26.6	25.9	99	26.4	0.0	---	0.00	0.0	---	26.6	31.7	31.7	1006.1	0.00	0.0	0.000	0.343	27.3	60	18.8	28.2	10.75	1.1420	1330	3	100.0	60
16/09/26	9:00	28.1	28.1	26.6	94	27.0	0.9	SSW	3.22	4.0	WSW	28.1	35.2	35.2	1006.6	0.00	0.0	0.000	0.405	27.2	57	18.0	27.9	10.17	1.1442	1328	3	100.0	60
16/09/26	10:00	29.6	29.7	28.1	86	27.0	2.7	WSW	9.66	6.3	SW	29.6	38.3	38.3	1006.9	0.00	0.0	0.000	0.470	27.4	56	17.8	28.1	10.05	1.1441	1328	3	100.0	60
16/09/26	11:00	30.3	30.7	29.6	81	26.7	3.6	W	12.87	7.2	WSW	30.3	39.1	39.0	1006.9	0.00	0.0	0.000	0.500	27.7	59	19.0	28.8	10.55	1.1411	1327	3	100.0	60
16/09/26	12:00	30.4	31.2	30.3	83	27.2	4.0	W	14.48	7.2	WSW	30.2	40.1	39.8	1006.8	0.00	0.0	0.000	0.505	27.8	60	19.4	29.1	10.75	1.1400	1329	3	100.0	60
16/09/26	13:00	31.5	31.5	30.0	80	27.6	4.5	W	16.09	7.6	WSW	31.3	42.6	42.4	1005.8	0.00	0.0	0.000	0.549	27.9	54	17.8	28.7	9.75	1.1408	1335	3	100.0	60
16/09/26	14:00	31.0	31.9	31.0	82	27.6	4.0	W	14.48	7.6	WSW	30.8	41.6	41.4	1005.2	0.00	0.0	0.000	0.528	27.8	61	19.6	29.2	10.95	1.1377	1335	3	100.0	60
16/09/26	15:00	31.6	31.6	30.8	77	27.0	3.1	SW	11.27	7.2	W	31.6	41.6	41.6	1003.7	0.00	0.0	0.000	0.551	27.7	53	17.2	28.2	9.61	1.1402	1324	3	100.0	60
16/09/26	16:00	31.6	31.7	31.5	79	27.5	3.1	W	11.27	7.2	W	31.6	42.6	42.6	1003.5	0.00	0.0	0.000	0.553	27.8	58	18.8	28.8	10.35	1.1372	1332	3	100.0	60
16/09/26	17:00	31.4	31.6	31.3	78	27.1	4.0	WNW	14.48	6.3	WNW	31.3	41.6	41.5	1003.3	0.00	0.0	0.000	0.546	27.8	60	19.3	29.0	10.75	1.1361	1333	3	100.0	60
16/09/26	18:00	29.8	31.6	29.8	85	27.0	4.0	W	14.48	8.9	SSW	29.5	38.5	38.2	1003.6	0.00	0.0	0.000	0.477	27.8	61	19.6	29.1	10.95	1.1361	1332	3	100.0	60
16/09/26	19:00	28.8	29.8	28.8	90	27.0	3.6	SSW	12.87	7.6	SSW	28.7	36.7	36.6	1004.1	0.00	0.0	0.000	0.438	27.4	56	17.9	28.2	10.05	1.1406	1332	3	100.0	60
16/09/26	20:00	27.8	29.1	27.8	93	26.6	4.0	W	14.48	7.6	WSW	27.3	34.3	33.8	1005.2	0.00	0.0	0.000	0.396	27.6	61	19.4	28.8	10.95	1.1391	1331	3	100.0	60
16/09/26	21:00	25.4	27.8	25.3	99	25.3	2.2	NW	8.05	6.7	NW	25.4	28.9	28.9	1005.8	0.60	2.6	0.000	0.296	27.5	63	19.8	28.9	11.32	1.1393	1329	3	100.0	60
16/09/26	22:00	26.2	26.2	25.4	99	26.0	0.9	NW	3.22	3.6	N	26.2	30.7	30.7	1006.4	0.00	0.0	0.000	0.326	27.3	61	19.1	28.4	10.95	1.1417	1329	3	100.0	60
16/09/26	23:00	26.2	26.4	26.2	99	26.1	0.0	---	0.00	0.0	---	26.2	30.8	30.8	1006.9	0.00	0.0	0.000	0.329	27.2	61	19.0	28.3	10.95	1.1429	1329	3	100.0	60
17/09/26	00:00	26.3	26.3	26.2	99	26.1	0.0	---	0.00	0.0	---	26.3	31.0	31.0	1006.9	0.00	0.0	0.000	0.331	27.2	61	19.0	28.2	10.95	1.1432	1332	3	100.0	60
17/09/26	1:00	26.1	26.3	26.1	99	25.9	0.4	WSW	1.61	1.8	WSW	26.1	30.5	30.5	1006.0	0.00	0.0	0.000	0.324	27.3	63	19.7	28.7	11.33	1.1404	1332	3	100.0	60
17/09/26	2:00	26.2	26.2	26.1	99	26.0	0.9	WSW	3.22	1.8	WSW	26.2	30.7	30.7	1005.2	0.00	0.0	0.000	0.326	27.4	63	19.7	28.8	11.32	1.1392	1335	3	100.0	60
17/09/26	3:00	26.2	26.3	26.2	99	26.1	0.4	SW	1.61	1.8	SSW	26.2	30.8	30.8	1004.8	0.00	0.0	0.000	0.329	27.4	63	19.8	28.8	11.32	1.1384	1327	3	100.0	60
17/09/26	4:00	26.2	26.4	26.2	99	26.0	0.0	---	0.00	0.0	---	26.2	30.7	30.7	1004.8	0.00	0.0	0.000	0.326	27.3	62	19.4	28.5	11.13	1.1397	1331	3	100.0	60
17/09/26	5:00	26.3	26.4	26.2	98	26.0	0.0	SW	0.00	1.3	SSW	26.3	31.0	31.0	1004.4	0.00	0.0	0.000	0.333	27.2	61	19.0	28.3	10.95	1.1399	1334	3	100.0	60
17/09/26	6:00	26.2	26.4	26.2	99	26.1	0.4	S	1.61	1.8	SSW	26.2	30.8	30.8	1004.2	0.00	0.0	0.000	0.329	27.2	61	19.0	28.2	10.95	1.1400	1328	3	100.0	60
17/09/26	7:00	26.3	26.4	26.2	99	26.1	0.0	WSW	0.00	1.3	WSW	26.3	31.0	31.0	1004.5	0.00	0.0	0.000	0.331	27.2	61	19.0	28.3	10.95	1.1401	1330	3	100.0	60
17/09/26	8:00	26.4	26.4	26.1	99	26.2	0.9	SSW	3.22	2.2	SSW	26.4	31.3	31.3	1005.0	0.00	0.0	0.000	0.336	27.2	61	19.0	28.2	10.95	1.1410	1336	3	100.0	60
17/09/26	9:00	27.6	27.6	26.4	94	26.6	2.2	WSW	8.05	4.9	WSW	27.6	33.9	33.9	1005.7	0.00	0.0	0.000	0.387	27.3	61	19.1	28.4	10.95	1.1409	1333	3	100.0	60
17/09/26	10:00	28.7	28.7	27.6	85	25.9	2.7	W	9.66	7.6	WSW	28.7	35.1	35.1	1006.1	0.00	0.0	0.000	0.431	27.4	58	18.4	28.2	10.35	1.1423	1330	3	100.0	60
17/09/26	11:00	29.5	29.5	28.7	83	26.3	4.0	W	14.48	6.7	W	29.2	37.1	36.8	1006.1	0.00	0.0	0.000	0.465	27.7	58	18.7	28.7	10.35	1.1408	1328	3	100.0	60
17/09/26	12:00	30.7	30.8	29.5	81	27.0	3.1	W	11.27	6.7	WSW	30.7	40.2	40.2	1005.8	0.00	0.0	0.000	0.514	27.7	59	18.9	28.7	10.55	1.1401	1332	3	100.0	60
17/09/26	13:00	30.9	31.3	30.7	80	27.1	3.1	W	11.27	5.8	WSW	30.9	40.7	40.7	1005.3	0.00	0.0	0.000	0.525	27.7	59	19.0	28.8	10.55	1.1393	1331	3	100.0	60
17/09/26	14:00	31.7	31.8	30.9	77	27.2	3.1	W	11.27	6.7	WSW	31.7	42.2	42.2	1003.9	0.00	0.0	0.000	0.558	27.7	60	19.2	28.9	10.75	1.1371	1324	3	100.0	60
17/09/26	15:00	31.8	31.8	31.2	77	27.3	4.0	W	14.48	6.7	WNW	31.8	42.6	42.5	1002.8	0.00	0.0	0.000	0.563	27.7	58	18.7	28.7	10.35	1.1367	1333	3	100.0	60
17/09/26	16:00	31.3	32.1	31.3	79	27.3	4.5	W	16.09	8.0	WSW	31.2	41.6	41.4	1002.2	0.00	0.0	0.000	0.542	27.8	59	19.0	28.9	10.55	1.1354	1331	3	100.0	60
17/09/26	17:00	31.2	31.6	31.1	77	26.7	4.0	W	14.48	7.2	WNW	31.1	40.6	40.4	1002.1	0.00	0.0	0.000	0.537	27.8	60	19.3	29.0	10.75	1.1348	1330	3	100.0	60
17/09/26	18:00	30.6	31.3	30.6	79	26.6	3.6	W	12.87	6.7	W	30.6	39.3	39.3	1002.6	0.00	0.0	0.000	0.512	27.8	61	19.6	29.1	10.95	1.1349	1334	3	100.0	60
17/09/26	19:00	29.9	30.8	29.9	82	26.5	3.6	W	12.87	6.3	W	29.8	38.0	37.9	1003.1	0.00	0.0	0.000	0.481	27.9	57	18.6	28.9	10.19	1.1367	1333	3	100.0	60
17/09/26	20:00	29.2	29.9	29.1	85	26.4	2.2	W	8.05	4.9	W	29.2	36.6	36.6	1004.1	0.00	0.0	0.000	0.451	27.8	57	18.5	28.7	10.19	1.1384	1332	3	100.0	60
17/09/26	21:00	28.7	29.2	28.7	88	26.5	1.8	WSW	6.44	4.5	WSW	28.7	35.8	35.8	1005.2	0.00	0.0	0.000	0.431	27.7	58	18.7	28.7	10.35	1.1398	1326	3	100.0	60
17/09/26	22:00	28.2	28.7	28.0	90	26.4	1.3	SSW	4.83	3.6	SW	28.2	34.8	34.8	1005.7	0.00	0.0	0.000	0.412	27.5	60	19.0	28.6	10.75	1.1404	1332	3	100.0	60
17/09/26	23:00	27.8	28.4	27.8	91	26.2	0.0	---	0.00	0.0	---	27.8	33.9	33.9	1006.3	0.00	0.0	0.000	0.396	27.4	58	18.4	28.3	10.35	1.1422	1330	3	100.0	60
18/09/26	00:00	27.3	28.1	27.3	93	26.1	0.0	---	0.00	0.0	---	27.3	32.9	32.9	1006.2	0.00	0.0	0.000	0.375	27.3	58	18.3	28.2	10.35	1.1427	1331	3	100.0	60
18/09/26	1:00	26.6	27.3	26.6	97	26.1	0.4	NNW	1.61	1.8	NNW	26.6	31.6	31.6	1005.2	0.00	0.0	0.000	0.345	27.2	60	18.8	28.2	10.75	1.1413	1332	3	100.0	60
18/09/26	2:00	25.3	26.9	25.3	98	25.0	1.3	NNW	4.83	8.5	NW	25.3	28.6	28.6	1004.8	10.20	145.8	0.000	0.292	27.3	63	19.7	28.7	11.33	1.1390	1334	3	100.0	60
18/09/26	3:00	25.0	25.3	24.8	100	25.0	0.4	NNW	1.61	2.2	N	25.0	28.0	28.0	1004.1	1.80	18.2	0.000	0.278	27.2	62	19.3	28.3	11.13	1.1395	1315	3	100.0	60
18/09/26	4:00	25.0	25.4	25.0	100	25.0	0.0	NNW	0.00	1.3	S	25.0	28.0	28.0	1003.5	0.40	0.0	0.000	0.278	27.1	62	19.2	28.2	11.13	1.1391	1325	3	100.0	60
18/09/26	5:00	25.1	25.1	24.9	100	25.1	0.4	NNW	1.61	1.3	NNW	25.1	28.3	28.3	1003.2	0.20	0.0	0.000	0.282	27.1	62	19.2	28.2	11.13	1.1387	1327	3	100.0	60
18/09/26	6:00	25.6	25.6	25.0	100	25.6	0.0	---	0.00	0.0	---	25.6	29.3	29.3	1003.5	0.00	0.0	0.000	0.301	27.2	61	19.0	28.2	10.95	1.1393	1326	3	100.0	60
18/09/26	7:00	25.4	25.7	25.3	100	25.4	0.0	---	0.00	0.0	---	25.4	28.9	28.9	1003.8	0.00	0.0	0.000	0.294	27.1	60	18.6	27.9	10.75	1.1406	1333	3	100.0	60
18/09/26	8:00	25.9	26.0	25.4	100	25.9	0.4	NE	1.61	1.3	NE	25.9	30.2	30.2	1004.5	0.00	0.0	0.000	0.317	27.2	60	18.7	28.1	10.75	1.1409	1328	3	100.0	60
18/09/26	9:00	27.1	27.1	25.9	99	26.9	0.0	ESE	0.00	1.3	ESE	27.1	33.3	33.3	1005.3	0.00	0.0	0.000	0.366	27.2	60	18.8	28.2	10.75	1.1415	1329	3	100.0	60
18/09/26	10:00	28.9	28.9	27.1	91	27.3	0.4	SE	1.61	2.2	SE	28.9	37.2	37.2	1005.2	0.00	0.0	0.000	0.440	27.2	56	17.7	27.8	10.05	1.1429	1326	3	100.0	60
18/09/26	11:00	30.6	30.6	28.9	84	27.5	0.9	ESE	3.22	2.2	SSE	30.6	40.8	40.8	1004.9	0.00	0.0	0.000	0.509	27.4	54	17.3	27.9	9.75	1.1427	1335	3	100.0	60
18/09/26	12:00	30.3	30.9	30.3	84	27.3	1.3	SSW	4.83	4.5	S	30.3	40.1	40.1	1004.6	0.00	0.0	0.000	0.500	27.7	60	19.2	28.8	10.75	1.1383	1328	3	100.0	60
18/09/26	13:00	28.2	31.7	28.1	90	26.4	2.7	S	9.66	6.7	S	28.2	34.6	34.6	1003.6	0.00	0.0	0.000	0.410	27.6	56	18.0	28.3	10.05	1.1394	1336	3	100.0	60
18/09/26	14:00	26.9	28.2	26.9	93	25.7	2.2	NW	8.05	5.4	SSW	26.9	31.7	31.7	1003.1	0.00	0.0	0.000	0.356	27.5	61	19.3	28.7	10.95	1.1370	1332	3	100.0	60
18/09/26	15:00	26.3	27.2	26.1	100	26.3	1.3	WSW	4.83	3.6	W	26.3	31.1	31.1	1002.3	5.40	36.2	0.000	0.331	27.5	62	19.6	28.8	11.12	1.1357	1329	3	100.0	60
18/09/26	16:00	27.0	27.0	26.3	99	26.8	0.0	N	0.00	1.8	NNW	27.0	33.0	33.0	1002.0	0.00	0.0	0.000	0.361	27.5	63	19.8	28.9	11.32	1.1348	1332	3	100.0	60
18/09/26	17:00	27.1	27.2	26.8	99	26.9	0.0	---	0.00	0.0	---	27.1	33.3	33.3	1001.8	0.00	0.0	0.000	0.366	27.5	62	19.6	28.8	11.12	1.1351	1333	3	100.0	60
18/09/26	18:00	27.6	28.1	27.1	98	27.2	0.0	---	0.00	0.0	---	27.6	34.5	34.5	1002.1	0.00	0.0	0.000	0.384	27.4	62	19.5	28.7	11.12	1.1357	1330	3	100.0	60
18/09/26	19:00	27.8	27.9	27.6	96	27.1	0.4	SE	1.61	2.2	SE	27.8	34.8	34.8	1002.8	0.00	0.0	0.000	0.394	27.4	63	19.8	28.8	11.32	1.1361	1326	3	100.0	60
18/09/26	20:00	27.4	27.8	27.4	96	26.7	0.9	SSE	3.22	2.7	SSE	27.4	33.8	33.8	1003.3	0.00	0.0	0.000	0.380	27.3	63	19.7	28.7	11.33	1.1373	1331	3	100.0	60
18/09/26	21:00	27.3	27.5	27.2	97	26.8	0.4	S	1.61	1.8	SSE	27.3	33.7	33.7	1003.7	0.00	0.0	0.000	0.375	27.3	63	19.6	28.6	11.33	1.1381	1328	3	100.0	60
18/09/26	22:00	27.2	27.6	27.2	97	26.7	0.4	SE	1.61	1.3	E	27.2	33.3	33.3	1005.1	0.00	0.0	0.000	0.370	27.4	63	19.7	28.8	11.32	1.1390	1332	3	100.0	60
18/09/26	23:00	27.1	27.3	27.0	98	26.8	0.0	SE	0.00	1.3	SE	27.1	33.2	33.2	1005.6	0.00	0.0	0.000	0.366	27.4	60	18.9	28.4	10.75	1.1409	1333	3	100.0	60
19/09/26	00:00	27.0	27.1	27.0	98	26.7	0.4	S	1.61	1.8	SSE	27.0	32.8	32.8	1005.6	0.00	0.0	0.000	0.361	27.3	61	19.1	28.4	10.95	1.1407	1328	3	100.0	60
19/09/26	1:00	26.7	27.1	26.6	99	26.5	0.9	SSW	3.22	2.7	S	26.7	32.1	32.1	1004.9	0.00	0.0	0.000	0.347	27.2	61	19.0	28.3	10.95	1.1405	1332	3	100.0	60
19/09/26	2:00	26.8	26.9	26.5	99	26.7	0.0	SSW	0.00	0.9	S	26.8	32.6	32.6	1004.3	0.00	0.0	0.000	0.354	27.2	61	19.0	28.3	10.95	1.1399	1330	3	100.0	60
19/09/26	3:00	26.4	26.8	26.4	99	26.3	0.4	ESE	1.61	2.7	ESE	26.4	31.4	31.4	1004.4	0.00	0.0	0.000	0.338	27.2	60	18.8	28.2	10.75	1.1404	1334	3	100.0	60
19/09/26	4:00	26.2	26.4	26.1	100	26.2	0.9	ESE	3.22	3.1	E	26.2	30.8	30.8	1004.0	0.00	0.0	0.000	0.326	27.2	60	18.8	28.2	10.75	1.1400	1336	3	100.0	60
19/09/26	5:00	26.0	26.2	26.0	100	26.0	0.4	ESE	1.61	2.7	E	26.0	30.4	30.4	1004.2	1.80	35.4	0.000	0.319	27.2	60	18.8	28.2	10.75	1.1401	1339	3	100.0	60
19/09/26	6:00	25.8	26.0	25.7	100	25.8	0.4	SE	1.61	1.8	ENE	25.8	29.8	29.8	1004.2	1.40	2.4	0.000	0.310	27.2	60	18.8	28.2	10.75	1.1401	1332	3	100.0	60
19/09/26	7:00	25.6	25.9	25.6	100	25.6	0.0	SSW	0.00	1.8	SSW	25.6	29.4	29.4	1004.5	0.00	0.0	0.000	0.303	27.2	60	18.7	28.1	10.75	1.1408	1328	3	100.0	60
19/09/26	8:00	25.9	25.9	25.6	100	25.9	0.0	SE	0.00	1.8	SE	25.9	30.2	30.2	1005.4	0.00	0.0	0.000	0.317	27.2	61	19.0	28.3	10.95	1.1411	1328	3	100.0	60
19/09/26	9:00	26.6	26.6	25.9	100	26.6	0.4	SSE	1.61	2.2	SE	26.6	32.1	32.1	1006.1	0.00	0.0	0.000	0.345	27.3	61	19.1	28.4	10.95	1.1414	1327	3	100.0	60
19/09/26	10:00	28.8	28.8	26.6	93	27.6	0.9	SSE	3.22	3.6	SSE	28.8	37.5	37.5	1006.5	0.00	0.0	0.000	0.438	27.6	59	18.8	28.6	10.55	1.1415	1330	3	100.0	60
19/09/26	11:00	29.4	29.6	28.8	90	27.6	1.3	S	4.83	4.5	SSW	29.4	38.8	38.8	1006.5	0.00	0.0	0.000	0.463	27.6	56	18.0	28.4	10.05	1.1425	1327	3	100.0	60
19/09/26	12:00	30.3	30.3	29.3	86	27.7	1.8	S	6.44	3.6	S	30.3	40.5	40.5	1006.5	0.00	0.0	0.000	0.498	27.4	56	17.9	28.2	10.05	1.1433	1329	3	100.0	60
19/09/26	13:00	30.9	31.4	30.3	84	27.9	1.8	S	6.44	5.4	SSE	30.9	42.1	42.1	1005.6	0.00	0.0	0.000	0.525	27.4	60	19.0	28.5	10.75	1.1406	1332	3	100.0	60
19/09/26	14:00	31.5	31.7	30.8	82	28.1	1.8	S	6.44	4.5	S	31.5	43.3	43.3	1004.4	0.00	0.0	0.000	0.549	27.5	60	19.0	28.6	10.75	1.1390	1331	3	100.0	60
19/09/26	15:00	32.0	32.1	31.3	80	28.1	2.2	S	8.05	4.9	S	32.0	44.3	44.3	1003.2	0.00	0.0	0.000	0.569	27.6	56	18.0	28.4	10.05	1.1386	1333	3	100.0	60
19/09/26	16:00	31.8	32.7	31.8	80	28.0	1.8	SSE	6.44	4.5	ESE	31.8	43.7	43.7	1002.8	0.00	0.0	0.000	0.563	27.6	58	18.6	28.6	10.35	1.1374	1333	3	100.0	60
19/09/26	17:00	29.4	31.9	29.4	91	27.8	2.2	WSW	8.05	4.9	WSW	29.4	39.1	39.1	1003.1	0.00	0.0	0.000	0.463	27.6	58	18.6	28.6	10.35	1.1377	1330	3	100.0	60
19/09/26	18:00	28.5	29.5	28.4	94	27.4	1.3	W	4.83	4.9	W	28.5	36.7	36.7	1003.8	0.00	0.0	0.000	0.424	27.7	58	18.7	28.7	10.35	1.1382	1333	3	100.0	60
19/09/26	19:00	28.8	29.0	28.4	90	27.0	1.8	S	6.44	5.4	SSW	28.8	36.7	36.7	1005.0	0.00	0.0	0.000	0.438	27.4	60	19.0	28.5	10.75	1.1399	1329	3	100.0	60
19/09/26	20:00	28.3	28.8	28.3	93	27.0	1.8	SSW	6.44	4.9	S	28.3	35.7	35.7	1006.0	0.00	0.0	0.000	0.414	27.3	61	19.1	28.4	10.95	1.1412	1333	3	100.0	60
19/09/26	21:00	27.7	28.3	27.7	96	27.0	1.3	S	4.83	4.9	S	27.7	34.4	34.4	1006.9	0.00	0.0	0.000	0.389	27.2	62	19.3	28.4	11.13	1.1425	1331	3	100.0	60
19/09/26	22:00	27.5	27.7	27.4	94	26.4	0.9	S	3.22	3.1	SSE	27.5	33.6	33.6	1007.6	0.00	0.0	0.000	0.382	27.4	61	19.2	28.6	10.95	1.1428	1335	3	100.0	60
19/09/26	23:00	27.7	27.8	27.4	95	26.8	0.4	SSW	1.61	1.8	SSW	27.7	34.2	34.2	1008.2	0.00	0.0	0.000	0.389	27.3	60	18.9	28.3	10.75	1.1443	1335	3	100.0	60
20/09/26	00:00	27.4	27.7	27.4	95	26.6	0.0	---	0.00	0.0	---	27.4	33.6	33.6	1007.9	0.00	0.0	0.000	0.380	27.3	60	18.8	28.2	10.75	1.1441	1332	3	100.0	60
20/09/26	1:00	27.1	27.5	26.9	98	26.7	0.0	---	0.00	0.0	---	27.1	33.0	33.0	1007.9	0.00	0.0	0.000	0.363	27.3	60	18.9	28.3	10.75	1.1438	1329	3	100.0	60
20/09/26	2:00	26.4	27.3	26.4	99	26.3	0.4	NW	1.61	1.3	E	26.4	31.4	31.4	1006.8	0.00	0.0	0.000	0.338	27.3	61	19.1	28.4	10.95	1.1424	1328	3	100.0	60
20/09/26	3:00	26.3	26.4	26.2	100	26.3	0.4	N	1.61	1.3	N	26.3	31.1	31.1	1006.3	0.00	0.0	0.000	0.331	27.3	61	19.1	28.4	10.95	1.1416	1331	3	100.0	60
20/09/26	4:00	26.0	26.4	26.0	100	26.0	0.0	---	0.00	0.0	---	26.0	30.4	30.4	1006.6	0.00	0.0	0.000	0.319	27.4	62	19.5	28.7	11.12	1.1409	1334	3	100.0	60
20/09/26	5:00	26.3	26.6	26.0	100	26.3	0.4	NE	1.61	1.3	NE	26.3	31.1	31.1	1006.5	0.00	0.0	0.000	0.331	27.4	62	19.5	28.7	11.12	1.1409	1329	3	100.0	60
20/09/26	6:00	26.3	26.4	26.0	100	26.3	0.4	NW	1.61	1.8	NNW	26.3	31.1	31.1	1006.6	0.00	0.0	0.000	0.331	27.4	62	19.5	28.7	11.12	1.1412	1332	3	100.0	60
20/09/26	7:00	26.8	26.8	26.3	99	26.6	0.4	ENE	1.61	1.8	NE	26.8	32.4	32.4	1007.0	0.00	0.0	0.000	0.352	27.3	61	19.1	28.4	10.95	1.1424	1328	3	100.0	60
20/09/26	8:00	26.8	26.9	26.7	99	26.7	0.4	ENE	1.61	1.8	ENE	26.8	32.6	32.6	1007.7	0.00	0.0	0.000	0.354	27.3	60	18.9	28.3	10.75	1.1436	1336	3	100.0	60
20/09/26	9:00	29.1	29.1	26.8	93	27.9	0.0	NE	0.00	1.3	NE	29.1	38.5	38.5	1008.5	0.00	0.0	0.000	0.449	27.4	56	17.8	28.1	10.05	1.1460	1328	3	100.0	60
20/09/26	10:00	29.6	29.9	28.9	89	27.6	0.4	S	1.61	3.1	WSW	29.6	39.1	39.1	1008.8	0.00	0.0	0.000	0.470	27.3	54	17.2	27.8	9.75	1.1477	1332	3	100.0	60
20/09/26	11:00	30.4	30.4	29.6	85	27.6	1.3	WSW	4.83	3.6	WSW	30.4	40.7	40.7	1008.6	0.00	0.0	0.000	0.505	27.6	60	19.1	28.7	10.75	1.1433	1332	3	100.0	60
20/09/26	12:00	30.6	31.1	30.4	83	27.4	1.8	WNW	6.44	6.3	W	30.6	40.6	40.6	1008.2	0.00	0.0	0.000	0.512	27.7	56	18.1	28.5	10.05	1.1439	1330	3	100.0	60
20/09/26	13:00	26.6	30.6	26.6	95	25.7	2.7	W	9.66	6.3	NW	26.6	31.2	31.2	1008.4	2.20	9.2	0.000	0.345	27.7	60	19.2	28.9	10.75	1.1424	1329	3	100.0	60
20/09/26	14:00	25.6	26.6	25.6	99	25.4	1.8	NNW	6.44	5.8	N	25.6	29.3	29.3	1007.6	0.40	1.4	0.000	0.303	27.6	61	19.4	28.8	10.95	1.1419	1334	3	100.0	60
20/09/26	15:00	25.6	25.7	25.4	100	25.6	0.9	SE	3.22	3.6	SE	25.6	29.4	29.4	1006.1	1.20	3.6	0.000	0.303	27.4	63	19.7	28.8	11.32	1.1402	1333	3	100.0	60
20/09/26	16:00	25.7	25.8	25.4	100	25.7	0.9	SE	3.22	2.7	ESE	25.7	29.6	29.6	1006.3	0.40	1.2	0.000	0.306	27.3	63	19.7	28.7	11.33	1.1408	1333	3	100.0	60
20/09/26	17:00	25.9	26.1	25.6	100	25.9	0.4	ESE	1.61	1.8	ESE	25.9	30.2	30.2	1005.9	0.20	0.0	0.000	0.317	27.3	63	19.6	28.6	11.33	1.1405	1330	3	100.0	60
20/09/26	18:00	26.1	26.3	25.9	100	26.1	0.4	ENE	1.61	2.2	E	26.1	30.5	30.5	1006.2	0.00	0.0	0.000	0.322	27.3	63	19.7	28.7	11.33	1.1407	1331	3	100.0	60
20/09/26	19:00	25.9	26.1	25.8	100	25.9	0.9	ENE	3.22	2.7	E	25.9	30.1	30.1	1006.5	0.40	0.8	0.000	0.315	27.2	62	19.3	28.4	11.13	1.1420	1329	3	100.0	60
20/09/26	20:00	25.8	26.0	25.8	100	25.8	0.0	---	0.00	0.0	---	25.8	29.9	29.9	1007.4	0.00	0.0	0.000	0.313	27.2	64	19.8	28.6	11.53	1.1421	1332	3	100.0	60
20/09/26	21:00	25.6	25.8	25.6	100	25.6	0.4	N	1.61	1.3	N	25.6	29.3	29.3	1008.0	0.00	0.0	0.000	0.301	27.3	64	19.9	28.7	11.53	1.1426	1332	3	100.0	60
20/09/26	22:00	25.6	25.8	25.5	100	25.6	0.4	N	1.61	1.3	NNW	25.6	29.4	29.4	1008.8	0.00	0.0	0.000	0.303	27.2	64	19.8	28.6	11.53	1.1438	1332	3	100.0	60
20/09/26	23:00	25.2	25.9	25.2	100	25.2	0.9	NNW	3.22	8.5	WNW	25.2	28.4	28.4	1009.7	0.20	0.0	0.000	0.285	27.4	65	20.3	29.1	11.72	1.1433	1335	3	100.0	60
21/09/26	00:00	25.1	25.2	24.8	99	24.9	4.0	WNW	14.48	8.5	WNW	24.4	28.0	27.3	1009.2	0.60	4.6	0.000	0.280	27.4	65	20.3	29.1	11.72	1.1427	1327	3	100.0	60
21/09/26	1:00	24.8	25.1	24.6	97	24.3	1.8	WNW	6.44	5.4	W	24.8	27.3	27.3	1008.3	0.00	0.0	0.000	0.269	27.2	63	19.6	28.5	11.33	1.1436	1325	3	100.0	60
21/09/26	2:00	24.8	25.1	24.6	98	24.4	0.9	NW	3.22	2.2	NNE	24.8	27.4	27.4	1007.3	0.00	0.0	0.000	0.269	27.2	62	19.3	28.4	11.13	1.1429	1331	3	100.0	60
21/09/26	3:00	24.6	24.8	24.6	99	24.4	0.9	W	3.22	2.7	W	24.6	27.1	27.1	1006.6	0.00	0.0	0.000	0.262	27.2	64	19.8	28.6	11.53	1.1415	1335	3	100.0	60
21/09/26	4:00	24.6	24.8	24.6	99	24.4	0.4	ENE	1.61	1.8	ENE	24.6	27.1	27.1	1006.2	0.00	0.0	0.000	0.262	27.2	62	19.3	28.4	11.13	1.1417	1331	3	100.0	60
21/09/26	5:00	24.6	24.8	24.6	100	24.6	0.4	NE	1.61	1.8	ENE	24.6	27.1	27.1	1006.0	0.00	0.0	0.000	0.259	27.2	62	19.3	28.4	11.13	1.1414	1332	3	100.0	60
21/09/26	6:00	24.5	24.6	24.4	100	24.5	0.4	ENE	1.61	1.8	ENE	24.5	27.0	27.0	1006.1	0.00	0.0	0.000	0.257	27.2	62	19.3	28.3	11.13	1.1418	1332	3	100.0	60
21/09/26	7:00	24.2	24.6	24.2	100	24.2	0.0	NE	0.00	1.3	N	24.2	26.4	26.4	1006.5	0.00	0.0	0.000	0.243	27.2	63	19.6	28.5	11.33	1.1415	1328	3	100.0	60
